LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
48754,2,2,2,21,1,2,5,7,0,8,13319,9968,12720,14663,9449,520,0,0,0,0,0,2996,0
50669,2,2,2,36,0,-1,-1,-1,0,0,494,5196,-1233,3248,1048,2327,1602,898,1301,475,2840,0,0
325298,1,2,1,57,0,0,0,0,0,0,218831,222521,116084,262104,213645,166281,208546,26621,13421,10375,-4574,7130,0
22375,2,3,1,39,2,2,0,0,0,3,11878,22628,24596,29260,25759,20276,4186,954,2730,4357,0,2510,1
24726,1,2,2,24,2,0,0,0,0,0,16536,44788,1617,13405,5440,31534,2099,1385,917,228,947,-303,0
66607,1,2,1,22,0,2,0,0,0,0,67630,52998,38570,77291,11408,72056,0,1987,206,6092,0,1931,0
395400,2,1,1,31,-2,-2,-2,-2,-2,-1,29254,8139,1056,-3781,20193,27303,0,29591,14111,54576,95679,35048,0
187893,2,3,1,42,0,0,-1,-1,-1,-1,25767,85237,64972,58003,60498,17878,34608,8125,15645,5222,17965,2804,0
349016,1,1,1,45,-1,0,-1,-1,0,0,1987,130259,189944,208488,10866,200795,11666,7423,10630,9067,10385,10121,0
55799,1,2,1,36,4,0,0,0,0,0,61822,24494,24007,15898,9535,20039,2460,1037,5485,393,853,-170,0
99611,1,1,3,26,0,0,0,0,0,0,44746,38807,53934,37815,42344,49215,1365,1690,3840,21737,2150,2017,1
172911,2,1,2,27,2,0,0,0,0,0,202818,84475,150217,105026,91336,81552,7409,3757,4193,3617,6617,3750,0
14601,1,2,2,28,0,0,0,4,0,0,23065,4394,5556,3413,6742,1715,1631,869,0,-110,276,-260,0
16260,1,2,0,25,2,2,2,2,2,2,1269,11311,17584,63502,38595,36868,1551,0,0,2704,0,1999,1
197531,1,1,2,26,0,-2,-2,-2,-2,-2,0,792,0,0,0,0,0,0,0,0,0,0,0
389040,2,2,2,35,0,0,0,0,0,0,1626,4459,59740,3066,94065,2480,0,8686,1997,1925,1615,4984,0
213564,2,2,1,30,2,0,0,0,0,0,340800,15644,240111,9732,11842,22914,1730,1174,17007,7236,8017,10278,1
378304,2,1,2,31,0,0,2,0,0,0,116985,90578,74397,80428,80644,20982,5657,0,6735,691,8462,6362,0
12597,1,2,1,26,0,0,0,2,2,2,13310,13166,3851,15583,3544,13414,3083,1668,0,211,1496,511,0
67891,1,2,2,23,-1,0,0,-1,-1,-1,3125,2277,3006,9010,-489,0,1441,1268,1292,380,0,0,0
78088,2,3,1,52,0,0,0,-2,-2,-2,1327,6697,-1807,0,0,0,0,808,0,0,0,0,0
352050,2,1,1,35,-1,-1,-1,-1,-1,-1,4204,0,7263,1860,323,0,0,3082,927,0,3515,0,0
192385,2,1,1,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
425673,1,1,1,39,0,0,-1,-1,-1,-1,134241,325026,257668,60400,179641,7751,12664,9991,49583,109174,8305,6045,0
344811,1,3,2,32,2,0,2,0,0,0,292493,264059,224893,180016,248431,223221,5049,7374,9081,9699,6488,9028,1
205000,1,1,1,44,2,2,0,0,0,0,276736,297762,256363,372594,387329,304388,0,31479,0,10573,9200,7132,1
500817,2,2,1,31,-2,-2,-1,-2,0,-2,18896,7023,-639,3862,7724,4458,10563,1389,15181,2835,15320,95013,0
148962,2,2,1,28,0,0,0,2,0,-2,111260,156432,117869,0,156679,163657,9453,3177,0,0,0,2414,0
267369,2,1,2,30,0,0,0,0,2,2,207081,250709,264068,242045,141786,204585,0,1328,0,0,0,0,0
481351,1,1,1,32,0,0,0,0,0,0,610397,364765,134839,267529,291856,296913,12828,14763,12042,12103,20512,10113,0
483803,1,2,1,34,-1,4,-1,-1,0,-1,10134,7888,11422,20169,66881,4441,0,1743,42069,3181,2879,6072,0
297866,2,2,1,35,5,0,0,0,0,0,353071,443400,247149,318383,218967,170516,7012,0,8451,1418,49666,7184,1
94451,1,2,2,27,1,2,0,0,0,0,3028,-638,1637,589,6205,-543,0,2404,457,0,767,138156,0
203132,2,1,2,24,-1,-1,0,0,0,0,7069,79728,124675,-1784,156004,12371,8217,3465,2705,0,7650,7701,0
200706,2,1,2,24,0,0,-1,-1,-2,-1,34785,38155,53618,46192,9297,12431,60539,10275,38305,40218,19978,833,0
193104,2,1,2,34,0,0,0,0,0,0,113274,116911,138092,50935,38859,89986,1597,2209,6284,1998,40304,4670,1
270679,1,1,1,30,2,2,-2,-2,-2,-2,721,614,1849,557,200,515,0,0,0,0,0,0,0
254172,1,2,1,53,0,0,0,0,0,2,202773,102267,216179,114464,103447,226921,8130,14373,14055,4535,3817,4909,0
113423,2,1,2,26,3,2,0,0,0,0,17378,3465,14213,17370,11448,38578,1336,2390,3672,2392,0,2050,0
81173,2,2,2,28,1,-2,2,-1,-1,-1,29716,57023,0,85335,50832,96320,6294,0,1980,35555,1417,2320,0
202768,1,1,2,27,2,2,2,2,2,2,47957,72728,102171,66476,100956,82132,4304,0,5858,2264,2215,2398,1
353139,2,2,1,43,-1,-1,-1,-1,0,-1,33613,5200,13463,26354,70723,87890,7833,9084,12013,34402,23804,102873,0
368900,2,2,2,29,-1,0,0,0,0,0,159303,-1458,115438,59931,36375,78035,17297,1819,5455,50178,9372,2407,0
23465,2,2,2,23,0,0,0,0,0,0,62190,85136,129824,83643,96749,55984,2669,0,5878,0,3371,2390,0
203585,1,3,1,50,1,0,0,0,0,0,19741,275506,33233,304466,19008,23974,95292,18691,3509,22675,4283,-167,0
182148,2,2,2,26,1,-1,2,2,2,3,263630,48996,226205,220582,14583,147247,0,12363,0,0,0,0,1
79409,1,1,1,43,1,-2,-2,-2,2,-2,14993,-3345,0,0,29732,7473,0,0,0,0,1181,121357,0
389546,2,1,2,35,1,2,-1,-1,-1,-1,22195,3516,66388,0,71024,43836,3126,1499,0,0,3363,59894,0
141723,1,2,1,43,0,0,0,0,0,0,96621,113885,143525,84606,58062,82141,5319,8141,5047,4207,3748,4673,0
155521,1,2,1,24,0,0,0,0,0,0,168732,242924,160706,211091,204873,234320,8185,7542,0,31807,36556,131187,0
218266,2,1,1,35,-2,-2,-2,-1,-2,-1,0,0,8024,8790,582,3230,0,7714,885,2569,2700,3278,0
167840,2,1,2,29,0,0,0,0,0,0,285002,295700,107176,71957,90214,105362,12307,4139,8269,9185,2941,15121,0
136091,1,2,1,31,-1,-1,-1,0,0,-1,3948,2011,1776,15642,17917,1062,474,3742,2175,8071,1455,117035,0
494351,1,2,1,31,-2,-2,-1,-1,-1,0,8424,12119,17941,7263,140083,1393,65048,30356,112409,71186,-1106,38776,0
71181,1,3,2,41,2,0,0,0,0,0,13742,36496,33448,33807,20155,29086,975,1054,1083,167,907,-22,0
26123,1,2,1,35,2,4,4,4,3,4,29844,43839,29350,59609,78984,34393,0,0,2663,0,0,0,0
214379,1,1,1,29,7,0,5,2,2,2,100071,143438,67618,68262,0,0,0,3670,0,0,0,0,1
86907,2,3,1,56,2,2,2,2,2,2,-4513,10257,22677,18748,17096,25752,2109,1538,1828,3168,4219,3318,1
347982,1,2,1,35,-1,0,-1,0,0,0,44704,120733,79110,10394,75226,69504,3524,58370,1442,23276,156525,77497,0
227204,1,3,1,51,0,0,0,0,0,5,52900,32403,38506,26231,49621,44009,2103,1920,15853,1983,0,0,0
223241,2,2,1,28,-1,0,-1,0,0,-1,12347,5275,6643,10132,3946,21650,9374,1696,2174,503,1144,810,0
496923,2,1,1,28,-1,-1,-1,-1,-1,-1,3947,1722,10981,5233,14043,39185,0,15918,7664,52453,5769,36872,0
137388,1,1,2,26,-1,2,0,0,0,0,7183,98811,13907,64770,14297,4903,2018,1339,3574,8124,4841,3833,1
12330,1,3,2,34,0,0,2,0,0,2,24562,33078,31375,56754,62264,27187,2976,4764,1767,4020,23707,970,0
112499,2,1,1,30,2,0,0,0,0,0,48772,41067,72359,85547,66765,48676,1935,3423,10388,64729,28278,2887,0
120622,2,2,2,26,2,3,2,2,2,4,24387,61753,47263,54916,44249,113287,6689,0,15987,0,5369,0,1
181774,2,2,2,35,0,0,0,0,0,0,44111,68967,86642,54977,66310,90102,1595,2000,2275,1893,54217,1633,0
46921,1,3,2,63,2,2,0,0,0,0,3981,2710,17647,891,-237,1202,451,1167,230,1612,710,314,0
26099,1,1,2,27,2,2,2,0,3,2,34905,-1439,1328,974,18429,11053,2181,772,2594,-27,984,609,0
85551,1,1,2,27,1,2,0,0,0,0,16987,1014,7364,18341,13965,40320,1158,1140,813,264,980,0,1
46547,2,2,2,32,0,0,0,0,0,0,40240,37728,50385,39917,60781,47647,1936,1457,2006,1062,1148,330,0
17831,1,3,1,49,0,-1,2,2,-2,-2,1556,1405,2469,0,0,981,1628,0,0,0,0,0,0
208860,2,1,1,52,-2,-2,-2,-1,-2,-2,608,7770,13371,1267,99,5524,0,2833,1406,3481,6718,65026,0
143994,2,3,2,32,2,0,0,2,2,2,20779,38597,16868,15210,88577,13974,2401,5579,2607,2450,1283,610,1
574810,1,1,2,33,0,0,0,0,0,0,91445,160886,92695,78146,26709,79857,11256,1803,4098,4510,2673,1847,0
151236,1,2,1,30,2,2,2,2,0,0,31896,40108,55886,36012,48844,49312,26352,1567,3217,39870,1921,184475,1
405595,1,1,2,27,0,0,0,0,0,0,457330,291859,201281,82012,317143,157042,8935,0,7821,15060,40252,6476,1
383706,2,1,2,27,0,0,0,0,0,0,97331,56878,188785,100517,39697,84375,10613,54693,16584,15445,16635,84564,0
110453,2,3,2,48,0,0,0,0,0,0,3566,4060,16540,-13,15012,13055,671,789,-206,188,628,0,1
198979,1,2,2,45,-2,-2,-2,-2,-2,-2,15072,10378,0,0,0,15797,0,0,0,0,2773,27766,0
258482,2,1,2,32,1,2,-1,-1,-2,-1,0,661,1244,274,0,464,0,728,0,0,1086,0,0
194874,2,2,1,42,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
53565,2,1,2,27,0,0,0,0,0,0,4438,85609,22742,9752,5314,15463,1906,1771,1120,436,1350,3343,1
18464,2,2,1,22,0,0,0,0,0,0,21840,39444,20345,18247,10579,16512,5196,4484,1361,490,1208,0,0
288903,2,3,1,54,-1,2,-2,-1,-1,-1,1854,2323,0,3960,8648,1440,549,0,1323,0,5242,0,0
18680,2,2,1,51,0,0,0,0,3,2,17086,22183,19948,15098,13031,35081,2019,0,4904,3226,0,4100,0
492676,1,3,1,34,0,0,-2,0,0,2,7515,840,10906,11559,3153,10383,607,7173,2287,386,3842,1919,0
22414,1,2,1,36,2,2,2,7,2,3,13954,2814,8861,9583,-1612,1098,1678,697,0,0,0,0,0
66718,2,1,2,26,0,2,0,0,0,0,59149,114735,104921,58601,193400,232704,4359,6316,4376,1686,4242,4951,0
407243,2,2,1,33,0,0,0,0,0,0,174443,232345,124049,66493,152534,221908,6304,4393,7892,6133,8976,7401,0
217005,1,1,2,30,2,2,2,0,2,2,115541,229457,208968,117013,88085,76800,0,15093,3664,2012,3976,111318,1
226338,1,1,1,29,-1,-1,-1,-1,-1,-1,5042,-916,4114,-1071,776,7912,207,1079,1165,-354,1658,1153,0
485696,1,2,1,30,0,0,0,0,0,0,350478,565981,322536,417692,479133,186005,7057,24802,13556,36790,12051,10161,1
194541,1,1,2,34,2,3,2,2,2,2,475053,527287,313657,599550,462719,277239,6864,22626,17018,11202,27089,14531,1
414967,1,1,1,46,-1,0,-1,0,0,0,153798,126217,333895,106142,229435,217731,6062,22696,13434,10413,-1388,11987,1
52677,2,2,2,29,0,0,0,0,0,-1,49349,10260,-152,1699,-994,34936,1272,1923,1278,2611,1016,0,0
146013,2,2,1,53,-1,-1,-1,-1,-2,-1,1565,4151,4011,375,3965,1132,7314,1159,12609,0,0,0,0
208804,2,1,1,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
117650,1,2,1,36,0,0,0,0,0,0,4011,4433,15664,2538,17259,1042,1973,679,945,164,0,1506,0
468227,1,1,1,30,-1,-1,-1,-1,0,-1,8678,3748,2695,1946,1663,-1167,67998,2628,3058,87,-448,-603,0
22957,1,1,2,28,-1,-1,-1,-1,0,-1,12594,6289,17365,12149,10730,8067,0,0,0,12817,3501,119092,0
202683,2,2,1,36,0,0,0,0,0,0,100674,106355,117903,62769,125956,57401,4761,5009,4023,0,7207,2857,0
226778,2,5,1,31,2,2,2,2,2,2,70880,163334,143400,117708,306264,224585,0,0,11011,16748,6142,6918,1
207540,2,2,1,34,5,7,6,5,4,3,156430,90058,112402,62630,56387,69521,0,4675,0,0,0,116593,1
55478,1,3,2,24,0,0,0,2,0,0,40920,39494,42758,16169,46967,47412,1804,0,1376,572,735,298,0
263877,1,1,1,30,1,-2,-2,-2,-2,-2,3382,791,0,0,0,0,0,0,0,0,0,0,0
457742,1,2,2,33,-1,-1,-1,-1,0,-1,3370,28744,4127,26816,0,0,2306,2030,29108,0,0,0,0
34790,2,1,2,28,0,0,0,0,2,0,20823,13826,22917,11668,10593,17469,1719,505,1707,2244,694,1518,1
239740,1,2,1,31,2,0,2,2,2,2,57837,91920,131942,80625,105560,153748,5820,0,4539,0,7410,996,1
34978,2,3,2,36,0,0,0,0,0,2,18244,14703,20037,16248,13036,9749,3276,3171,20045,15384,1020,4230,0
18150,1,1,2,31,-1,-1,-2,-1,-2,-1,15915,0,0,0,0,0,0,0,0,0,0,694,0
215899,2,1,1,33,-2,-2,-2,-1,-1,-1,1309,0,2391,6584,-448,648,0,1592,0,895,4233,1420,0
371697,2,1,1,32,-2,-2,-2,-2,-2,-2,0,0,10872,57259,44902,87419,0,8239,0,0,0,56998,0
182823,1,1,2,25,0,0,0,0,0,0,37816,172598,64925,50694,51096,80943,1166,2143,3889,586,5305,3167,0
83619,1,2,1,37,0,0,0,-1,0,-1,3309,7312,1031,2800,-93,1010,1474,989,647,1498,673,2171,0
75321,2,3,1,26,2,0,0,0,2,2,25532,14987,25510,19675,120765,35234,2416,1180,2560,2258,0,2624,0
480538,2,2,1,39,0,0,0,0,0,0,20022,33523,-2213,21513,25577,42268,1326,713,2303,107885,59908,3123,0
12519,2,3,1,49,0,0,0,0,0,0,9775,27321,9877,17125,7935,18191,1385,880,550,459,797,582,0
244119,1,1,1,29,-1,-1,-1,-1,-1,-1,3216,67,807,2900,281,816,548,2574,438,217,1060,1453,0
72045,2,2,1,50,0,0,0,0,0,2,94617,122575,72923,74778,53462,79791,25709,5532,6169,3467,27289,3749,0
201148,1,1,1,40,0,0,0,4,0,0,34103,288273,122783,297972,152005,299222,5111,16639,0,1917,46182,3574,0
208332,1,1,2,29,2,0,2,0,2,2,115474,158875,209940,115957,110192,91068,6828,9230,5301,4034,5736,7862,1
90530,1,2,1,44,1,2,2,0,0,0,172581,42954,47394,37772,75939,42019,-10979,6764,21090,48860,876,1530,1
371616,2,2,2,39,0,0,0,0,0,0,417745,480120,337517,309945,271131,242252,38037,7123,14973,13152,33954,7627,0
210336,2,2,1,30,1,0,0,0,0,0,7156,28466,6797,197371,11407,69232,4433,1748,3629,3168,3375,1261,1
187703,2,1,1,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
203707,1,2,2,33,5,0,0,4,2,0,21258,217991,14912,120702,114136,84503,3784,4105,0,0,1543,2071,1
160101,2,3,2,33,0,0,0,0,0,2,20794,32735,46306,68554,54269,63987,1955,7325,2864,7882,7825,3866,0
21799,2,2,2,27,0,0,0,0,0,0,17658,39795,8113,4301,15973,3352,2787,1657,2603,33172,956,1467,0
327494,2,1,2,27,-1,-1,-1,-1,-1,-1,2200,1103,8498,1777,2187,2236,7761,4884,14917,8342,5226,2560,0
81161,2,2,2,24,0,0,0,2,2,2,49011,77305,50581,58882,43564,43237,564,696,6373,2309,1647,486,0
16773,2,2,2,25,0,0,0,0,0,0,13061,18003,9703,18414,11448,19169,1657,832,1029,1834,2801,2596,1
212528,1,1,1,33,-1,-1,-1,-1,-1,-1,9738,89,3063,6842,7627,2224,816,7803,4815,6215,7210,6625,0
30236,1,2,1,47,0,0,0,0,0,0,22175,216575,39044,80388,14586,21772,4190,2864,0,1269,1500,2850,0
350815,1,2,1,38,0,0,0,0,0,0,278055,171680,191466,85236,209522,107901,12118,25410,10176,10200,-3712,7939,0
21042,2,2,2,24,8,2,6,6,4,3,4094,24086,15975,145441,24434,60540,0,2529,0,0,0,0,0
374418,1,1,2,36,0,0,0,0,0,0,400667,215881,115309,319475,420749,272989,9240,28731,10218,15156,6187,11192,0
178162,1,2,1,24,0,0,-1,0,0,0,17198,1966,16556,67064,64024,44394,3899,8065,89903,46607,1267,937,0
489016,1,1,2,37,-2,-2,-2,-2,-2,-2,0,0,2101,9073,0,0,0,53343,595,0,93604,733,0
26697,2,2,1,26,4,0,0,0,0,0,24958,27075,18296,20605,32440,41132,1155,893,857,2788,1476,573,1
53224,1,1,2,33,1,2,0,0,0,0,8115,7165,3450,553,1033,9210,168,155,1483,1613,2313,848,0
391997,1,2,1,57,0,0,0,0,0,0,522097,385908,228001,319789,393017,151660,8375,28458,8622,15213,24468,6889,0
145095,2,1,2,29,1,2,0,0,0,0,2608,137132,122248,60166,76736,128905,6169,6837,5250,1991,4322,2509,0
68183,2,2,1,23,0,0,0,0,0,0,118164,48875,74464,139336,67049,65178,8180,4087,1147,2083,89772,154732,0
132149,2,1,2,26,-2,0,-1,0,-2,-2,13662,123118,86499,0,0,0,0,15402,0,0,0,56727,0
227192,2,1,2,32,-2,-2,-2,-2,-2,-2,4085,83,597,-299,2736,2548,2145,1188,1399,428,2833,3890,0
495026,2,2,1,54,-2,-2,-2,-1,-1,-1,2635,1732,3271,10398,810,3589,1236,2439,6874,31994,1372,11163,0
185388,2,2,2,57,0,0,0,0,0,0,63482,91413,133741,38310,112209,43563,1396,4771,4414,3367,38345,3508,0
367549,1,2,2,33,0,0,0,0,0,0,46616,78245,61711,61852,102075,88752,5170,3294,3096,0,3775,1868,0
334303,2,1,2,34,1,2,0,0,0,0,0,0,100318,76862,12031,75218,9356,79443,1831,1242,51438,7388,0
26281,1,3,1,67,2,0,0,2,2,2,44636,10954,2506,5711,7960,19214,1082,1329,279,1893,612,735,0
468023,2,2,1,26,0,0,-1,0,0,0,35417,1146,3353,5567,11402,14930,1985,1658,5745,1772,-36,6921,0
121478,2,1,1,27,-1,-1,-1,-1,0,-2,9221,0,851,0,0,0,0,0,0,1834,0,915,0
194841,1,3,1,27,8,6,6,6,4,3,282432,402296,18442,1565,14279,218857,0,0,0,0,0,0,1
202825,2,1,1,46,-1,-1,-1,-1,-2,-1,-173,-339,1640,4542,-538,2012,0,653,3870,77,2352,470,0
489141,2,1,2,53,-1,-1,-1,-1,0,-1,15717,14384,26853,28033,26052,25292,218496,16726,3667,15423,32233,10827,0
193157,2,2,2,27,0,0,0,0,0,4,58939,55601,68088,46838,84358,144872,6713,5416,3878,4056,1780,3195,0
45357,1,1,2,28,0,4,2,-1,0,-1,39599,47043,53341,30439,25359,22878,2393,14855,15557,16913,27781,4364,0
212700,1,1,1,41,2,2,2,2,2,2,299384,296088,204329,146807,234615,249123,4946,13247,9253,29363,27438,8111,1
334263,1,2,2,37,-1,-1,0,-1,0,0,21446,136945,11117,14266,13222,5127,214688,20132,12457,6733,2436,30442,0
470237,2,3,2,34,0,0,0,0,0,0,46427,76168,34568,74803,47481,47405,36525,22513,32781,3964,36727,65198,0
207636,2,1,1,49,-2,-2,-2,-2,-2,-2,4433,0,0,0,0,0,0,0,0,0,0,0,0
71062,1,1,2,31,2,2,3,2,0,0,45458,38875,67290,10798,41266,44543,23142,88441,0,28930,1880,-403,0
106858,2,1,3,29,0,0,0,0,0,-2,25921,7910,39989,20568,3597,0,2267,1697,1819,1993,0,4190,0
280273,1,1,2,26,0,0,0,0,0,0,16334,338969,230908,5979,25126,183331,7409,1768,9620,671,1808,589,0
154428,1,1,2,34,2,0,0,0,0,-2,2950,-684,1884,-3779,9289,48,1303,1090,6027,4560,3175,0,0
186693,1,2,1,47,0,0,0,0,0,0,103903,63645,109243,118794,127799,88703,9298,4045,5909,2916,5518,4022,0
45337,1,3,1,56,2,2,0,4,3,0,4534,3156,16990,2752,9338,1689,0,1649,0,593,0,641,1
375616,2,2,2,32,0,0,0,0,0,0,99959,1153,187617,130982,145356,208746,14521,7047,8018,11690,6655,6741,0
17954,1,2,1,24,0,0,0,4,2,2,17144,20768,6800,42726,68974,7461,0,2929,0,1991,0,2674,0
155636,2,2,1,27,0,0,0,0,-1,-1,40140,60313,9605,363,5769,13516,1238,1152,1632,1663,31664,1899,0
271761,2,2,2,27,0,0,0,0,0,0,299313,509147,279463,376390,291383,134871,2807,0,10739,38903,54924,2961,1
10800,1,2,1,37,0,2,0,0,0,0,13149,7482,9641,6061,9669,15497,0,1356,-463,-14,1089,327,0
199065,1,1,1,34,-2,-2,-2,-2,-2,-2,2642,-376,-3575,-912,917,-247,0,511,130,0,872,6673,0
175742,2,2,1,45,-1,-2,-1,-1,-1,-1,4895,-2222,2022,-1020,-2781,3416,108,1008,233,110,5802,591,0
207503,2,1,1,35,2,2,0,0,0,2,177894,8037,96301,88367,69852,90859,7238,13762,3906,2642,3192,8074,0
502537,2,1,2,34,-2,-2,-2,2,0,0,121162,815,0,1145,7759,7140,3479,0,2111,0,6787,0,0
430094,2,2,1,51,0,0,0,0,0,0,183454,153294,168677,274907,118097,116724,7573,6637,6628,11191,7545,11351,0
188843,2,3,1,52,0,0,0,0,-2,-2,8615,24847,8562,0,0,0,7049,9687,0,0,0,3428,0
343308,2,3,1,48,-1,-1,-1,-1,-1,-1,5909,0,5772,4343,3854,220,0,11829,36389,25720,15192,13634,0
337583,1,1,1,33,2,0,0,0,0,0,684937,424160,168844,363908,471119,351397,10157,7172,11493,30715,6096,8354,0
215687,1,3,1,34,0,0,0,0,0,0,139064,96145,145843,110317,116295,317341,8230,7628,8245,8097,5717,3554,1
408685,2,2,1,33,0,0,0,0,0,0,101310,120220,108650,180061,150549,152696,9987,5807,5531,8333,3656,6784,0
122846,2,1,2,28,2,2,2,0,0,2,190179,222468,194241,110054,144937,113090,258608,7324,3635,5686,22908,5436,0
21660,2,2,1,33,0,0,0,-2,-2,-2,12411,11558,12887,0,0,0,3972,854,0,0,0,0,0
156993,1,3,1,46,0,0,0,0,0,0,84835,221387,173815,132350,132809,182989,157749,9536,7515,2388,4211,5343,1
52937,1,1,1,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
476367,2,2,1,33,-1,-1,-1,-1,-1,-1,3207,1131,5292,3201,0,1599,697,566,1437,0,1306,124100,0
71141,1,3,2,33,2,0,2,0,0,0,20670,35411,28936,73259,11799,21200,2698,1397,1617,1381,1226,1730,1
95455,2,1,2,27,2,0,0,0,0,0,88140,81082,73095,109209,112140,140593,4130,3999,4316,3190,10188,7213,0
498301,1,1,1,31,-1,-1,-1,-1,-1,-1,4290,4845,4231,-3650,12387,3783,1865,2762,4522,5747,3756,8986,0
92366,1,2,1,26,2,2,2,2,2,2,36086,19551,32701,16438,58268,44889,1570,1150,8940,33848,2135,2263,1
301897,1,3,1,53,0,0,0,0,0,0,15173,24206,21673,236810,331367,148058,4698,1063,4132,242,5545,3324,0
217870,2,2,2,49,0,0,0,0,0,0,113187,63244,73044,122688,60445,85594,54786,463,1413,6875,2140,49536,0
49308,2,3,3,23,0,0,0,0,0,0,37863,20277,15387,15340,16740,18564,875,1227,25,578,804,1176,0
19798,1,3,2,36,5,2,6,2,2,2,11436,399249,183381,120642,96344,73678,0,0,5621,1209,0,1011,1
133368,2,1,2,30,0,0,0,0,0,0,258942,236843,118617,262372,232337,115382,11008,4279,5400,3228,6717,4696,0
181107,1,1,2,33,0,-1,-1,-1,-1,-1,3116,975,5730,0,0,0,1190,1029,0,0,0,0,0
13950,1,2,1,27,2,2,0,0,0,0,37805,12711,10717,38338,13033,62877,3769,1387,788,746,1596,1124,0
345886,2,2,1,50,-1,2,0,0,0,0,2709,109156,100467,108479,324683,99722,57051,17849,7693,16582,-80,11774,0
196249,2,2,1,24,-1,-1,-2,-1,-2,-2,1814,1208,0,0,6190,0,1570,0,0,6146,0,0,0
25072,1,1,2,26,0,0,0,0,0,0,29084,31752,40265,21517,2076,15541,1773,1794,7577,713,1879,1073,0
143471,2,1,2,25,-1,-1,0,0,-1,-1,25457,14523,49495,28579,37005,46537,10305,18556,25295,26946,21400,39975,0
478646,2,2,1,50,0,0,0,0,0,0,30860,44043,42431,60714,11911,24591,2864,8077,8261,2352,28165,3377,0
120621,2,4,2,51,0,0,-2,0,0,-2,93510,175763,84014,73615,0,0,0,0,3705,0,0,0,0
23872,2,2,2,27,0,0,0,0,0,0,13450,37452,13749,49944,28194,27552,1868,5845,6102,2696,4214,1059,1
152883,1,1,2,26,0,0,0,0,0,0,2410,3250,194333,56866,64077,84972,6526,1162,4701,81452,183777,108614,0
249812,2,2,1,28,0,0,0,0,0,2,119105,187566,94468,71413,130690,67488,5316,9711,6943,2342,3518,3159,1
198335,2,1,1,31,-1,-1,-1,-1,-1,-1,2904,110,4125,1989,-360,2729,454,12780,1756,-94,3179,1047,0
11627,1,1,2,31,0,0,0,2,2,2,14966,17502,13274,5054,20849,10353,2073,0,0,0,0,2598,0
76745,1,2,2,25,0,2,2,0,0,0,15922,28281,16277,465,7906,11360,2391,780,1057,2665,0,371,1
192714,2,2,2,28,0,0,0,0,0,0,81757,143665,136883,53542,84083,67346,6278,1630,4713,5620,3318,3396,0
18771,1,3,2,28,2,2,2,2,4,3,15094,12029,19355,16085,22057,19001,3732,0,0,0,0,0,1
21879,2,3,1,47,0,0,0,0,0,0,16827,18946,25914,8958,17911,2490,2905,1282,6128,4701,0,6058,0
55036,1,1,2,26,0,0,0,0,-1,-1,57707,1474,3413,953,0,0,1386,916,410,284,0,586,0
186618,2,3,1,36,2,0,0,0,0,0,61584,97646,94193,117720,83145,75289,4565,2537,3068,4186,3081,4396,0
83281,1,3,1,40,5,2,8,2,0,0,70212,73306,13667,8377,14495,16600,0,0,0,1434,0,5902,0
15363,2,3,1,48,1,-1,-1,-1,0,-1,16875,3015,13430,3266,7198,2249,0,2072,0,1162,3601,86653,0
26725,1,2,1,50,0,0,0,-2,-2,-2,22991,171689,5897,0,0,0,3940,1399,0,0,0,0,0
148216,2,5,2,31,0,0,0,0,0,-1,23902,33807,46294,18746,11800,52931,2848,469,22232,185692,38115,61546,0
49961,1,3,1,37,0,0,0,-1,0,0,36777,34569,13662,17751,8141,12684,5015,733,2861,1934,1671,584,0
349549,2,2,1,35,0,2,0,0,0,0,210856,236429,93252,69073,75536,85068,0,20737,6556,2622,0,8875,0
231386,2,2,2,46,-2,-2,-2,-2,-2,-2,3795,2844,2109,4335,10502,5530,1531,8074,11399,5154,2991,4436,0
80478,2,2,2,30,0,0,0,0,-1,4,18765,99219,53114,84462,86597,49623,9746,1602,6709,7541,0,0,0
356618,2,2,1,28,-1,-1,-1,-1,0,0,974,5413,77724,54477,77096,60165,9966,13294,10412,70915,18742,380,0
160333,1,1,2,21,0,0,0,0,0,0,35650,8113,16255,17912,17867,8019,563,2452,969,651,681,1652,0
52048,1,1,2,27,1,-2,0,0,0,0,7518,3583,870,6103,7072,3943,0,1402,461,0,1265,711,0
23299,1,1,2,30,0,0,0,0,0,0,17477,9439,15366,17110,4688,8199,1897,6578,3874,521,1229,1324,0
470535,1,1,2,32,0,0,0,-1,0,0,35462,16809,-1760,23393,16118,49794,0,1113,15970,25789,31765,26710,0
