LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
461303,1,1,1,50,-1,-2,-2,-2,-1,-1,30934,6858,18324,0,10051,16225,19318,11349,0,8446,21258,1469,0
85816,1,1,2,33,0,0,2,0,0,0,38816,42966,29721,43820,31099,26187,2398,0,1244,915,1385,1548,0
195368,2,1,1,37,-1,2,-2,-2,-1,-1,2975,0,3657,0,1698,827,0,0,0,1111,0,0,1
60067,2,1,2,27,1,-2,-1,-1,-1,0,0,11526,7618,98,0,0,12660,1670,5765,9500,0,0,0
360844,2,1,2,39,1,-2,-2,-1,-2,0,0,0,19868,11040,52684,63784,0,1834,0,45077,537,744,0
47947,1,2,2,26,0,0,0,-1,0,2,11840,10772,12689,8023,9313,11722,0,12673,1984,0,1205,852,0
47914,2,2,1,30,1,2,2,2,0,0,164005,71353,62020,35023,45694,50525,0,1540,0,1317,3832,1178,1
85432,1,1,2,32,1,2,2,2,-1,0,83483,65112,57544,42041,67073,19950,0,0,0,14603,16144,2243,0
48309,1,2,2,37,0,0,0,0,-1,-1,82521,34140,86108,15826,16759,20312,6236,1907,3524,12296,13425,0,1
52100,1,2,1,37,0,0,0,0,0,0,26102,39531,62206,39304,44274,68486,2775,1487,1455,1477,1834,2343,0
50627,2,2,2,32,0,0,0,-1,-1,0,28463,38881,19730,27588,39523,19203,2969,20645,13519,11421,9970,0,0
373088,1,1,2,46,5,8,0,0,0,0,34205,54743,91813,44322,104264,60418,0,3347,2065,1999,1135,547,0
191390,1,2,1,25,0,0,0,0,0,0,208438,153793,149982,188929,80477,113214,1252,2445,4664,1987,5413,3979,0
258308,1,2,1,48,-1,-1,-1,-1,-1,-1,-917,4185,4446,5896,-178,5211,2374,2852,5284,8804,11599,6101,0
126746,2,2,2,46,0,0,0,0,0,0,67469,102238,70024,65696,52614,81479,26724,2894,4866,12045,0,1205,0
379608,2,2,1,57,-2,-2,-2,-2,-2,-2,0,46027,21921,17995,0,0,1242,20446,3121,0,0,0,0
319301,1,1,1,45,-1,-1,0,-1,0,0,7693,22192,24392,100368,21752,21613,10031,1408,3636,4448,0,638,0
366701,2,2,1,30,2,0,0,0,0,0,62745,52598,60730,46705,69000,75084,5766,6589,4259,726,2795,3662,1
329140,2,2,1,56,0,0,0,2,0,0,179678,375153,276104,53366,59428,52140,8334,2073,0,2258,2344,3296,0
341003,2,1,2,43,1,2,2,-2,-2,-1,356,238,2825,2036,1699,-432,0,0,0,0,1225,0,0
78701,1,2,2,28,1,2,0,0,0,0,20719,10539,31219,7837,7069,0,0,3236,0,2058,4328,0,0
365262,2,3,1,56,2,0,0,0,0,2,113063,195890,222588,118928,144844,7029,6111,5854,104397,0,1203,0,1
235141,2,2,1,41,-2,-2,-2,-2,-2,-2,49665,16457,7498,6094,4891,12377,2553,11001,6874,1411,28090,8910,0
79191,2,2,2,26,-2,-2,-2,-2,-2,-2,-290,14251,11463,24191,35961,-783,4847,12130,1662,11169,457,1679,0
202365,2,1,2,71,-2,-1,-2,-2,-2,-2,-923,-2217,486,2854,0,0,291,1010,0,0,0,0,0
108105,2,3,1,32,0,0,0,0,0,0,161587,51864,68721,52014,51370,0,5236,4303,2210,2219,0,0,0
193035,2,2,3,38,-2,-2,-1,-1,0,0,20430,59077,249978,1890,97489,128052,34843,7557,4207,3823,6384,5560,0
285598,2,3,1,31,-2,-2,-1,-1,-1,-1,18829,19063,7670,9935,6268,3832,4454,10313,12555,335,3837,8923,0
49081,1,3,1,50,0,-1,0,0,-1,-1,31848,12743,5830,29487,3462,2274,497,2124,2184,2771,1072,1081,0
410901,2,1,2,39,0,0,0,0,0,0,179983,192921,155142,220068,128421,72382,11598,4520,3220,4950,4190,3989,0
51132,2,2,2,39,2,0,0,0,0,0,40018,40000,49211,21697,38072,15636,2140,2422,2061,279,1660,1521,1
245611,2,2,2,22,0,0,0,0,0,0,48677,74124,13608,50992,69167,23315,2346,2807,2211,2389,14345,4189,1
145692,2,2,2,30,0,0,0,0,0,0,106118,52481,57146,51954,54638,50688,5209,1975,2193,4621,2105,2941,1
132653,2,1,2,49,0,0,0,0,0,0,29484,20902,20786,17862,25678,19621,2308,1699,1063,994,554,1795,0
329801,1,2,1,42,0,0,0,0,0,0,202204,85944,149848,55634,91949,63729,4797,2154,4438,2267,1210,1751,0
54934,2,1,2,36,2,2,0,2,2,2,39299,29261,14814,32966,34679,31698,2459,1789,2014,1327,2766,0,1
55624,2,2,1,26,0,0,0,0,0,0,49414,52429,45061,61669,50110,32723,2374,2805,2121,1456,1121,2648,0
54340,2,1,2,31,-1,0,-1,-1,0,0,-1084,11459,22014,19370,48981,66575,20918,17165,36965,39120,50693,0,0
139495,1,1,2,58,0,0,0,0,0,0,58703,70850,52512,78520,58857,45492,3296,2569,2773,1347,4403,4173,0
55036,1,1,2,33,0,0,-1,-1,-1,-1,44087,32015,14905,9113,3728,689,692,1070,21883,1647,1870,198,0
51417,2,2,1,27,2,2,2,3,2,2,33207,43834,17480,12282,30179,13944,1861,513,0,1114,926,1049,0
281226,1,2,2,32,1,2,2,8,0,0,1169,425,129056,2040,4598,160502,0,0,0,0,0,0,0
95273,1,2,1,34,0,0,0,-1,-2,-2,21348,83610,12346,0,0,0,10935,2017,0,0,0,0,0
52718,2,3,1,52,0,0,0,0,0,0,59732,54510,40918,7829,22302,15461,25567,933,1509,470,721,882,0
80283,2,3,1,46,-2,-2,-2,-2,-2,-2,-556,1462,1737,2355,3205,89,1858,1379,11673,1913,544,3499,0
550026,1,1,2,39,1,2,0,0,0,0,324405,723760,30593,33580,40714,247368,0,17691,10069,9206,3567,21859,1
138688,2,1,2,41,0,0,0,0,-1,0,32778,52179,23280,23713,14209,2654,3240,24031,2140,970,4039,0,0
37832,1,2,2,23,4,3,2,2,2,2,32300,66940,41865,55057,59131,27438,0,5647,0,4371,0,2419,1
37054,1,2,2,32,2,-1,-1,-1,0,-2,2224,-2335,1006,12327,0,1544,575,1141,7423,0,1591,0,1
58458,1,2,2,34,0,0,0,0,0,0,32747,79979,45137,40057,51532,14230,3155,1475,2988,898,1601,2987,0
288012,2,1,1,33,0,0,0,0,0,0,178637,215570,172977,230059,340246,125114,11700,26195,7242,35535,5697,11078,0
299824,1,1,2,24,0,0,-1,0,0,0,166193,132968,3599,5802,49156,121512,5150,2012,6160,65901,127539,8523,0
19524,1,2,1,46,2,2,2,2,-1,-1,2306,2694,2593,1343,2293,361,987,0,0,432,225,981,1
448213,2,1,2,29,0,0,0,0,0,2,290160,226927,288157,225193,339638,261880,13403,25306,13097,12298,22680,14503,0
19664,1,2,1,23,0,0,0,0,0,0,10847,34945,18945,19490,23789,0,2127,2321,1752,850,0,0,0
53422,2,2,1,25,0,0,0,0,-1,0,41301,89606,56864,23944,22380,40346,1692,2659,1268,10657,7544,2324,1
281233,1,1,1,50,0,0,0,0,0,0,60091,84187,81820,74137,106068,42092,2945,2615,2568,3788,1651,2792,0
287658,1,1,1,27,1,2,0,0,2,0,31811,50699,30558,52264,36154,24903,3425,1685,1904,2271,1263,3928,1
380814,2,2,2,47,-1,-1,-1,-1,-1,-1,415,2796,1227,938,1253,3200,1118,1731,3041,46,3524,765,0
52037,2,3,1,42,2,2,2,2,2,0,6568,16650,9657,11957,7798,15044,2037,1012,1123,0,260,383,1
26111,1,2,2,60,0,0,0,0,0,0,17943,30255,45677,28191,1944,2819,883,2278,1799,985,1576,702,0
167542,2,1,1,28,-1,-1,2,-1,0,2,26289,50091,97547,31139,51278,34631,0,0,20354,7505,0,17906,0
63889,1,1,2,41,-2,-2,-2,-2,-2,-2,1600,-37,586,380,101,10752,857,1142,1331,1454,7744,3473,0
198334,2,1,2,47,-2,-2,-2,-2,-2,-2,2712,5473,1315,458,13372,2708,4920,4933,2467,1677,1478,148,1
46755,1,2,1,43,1,2,0,2,2,2,52149,40103,46625,27242,26052,57097,0,1927,2082,2365,1766,1798,0
206051,2,1,1,38,-1,-1,0,0,0,0,1228,50803,42177,32281,15737,12412,22312,552,894,1024,840,441,0
64281,2,2,1,28,0,0,0,0,0,0,39442,96741,57831,98652,73306,36545,2352,2564,4640,1416,4142,5377,0
249130,2,2,1,48,-1,-1,-1,-1,-1,-1,17482,2021,17176,150,11361,19087,6414,11283,4472,6012,3443,0,0
263561,2,2,2,62,-2,-2,-2,-2,-1,-2,4480,6958,0,2624,299,902,8600,0,847,567,34027,0,0
77530,2,1,2,34,0,0,0,0,0,0,63146,40870,47647,51043,47723,54142,2958,1981,3004,2596,0,3167,0
21130,1,2,1,43,1,2,2,2,2,-1,11849,1551,2251,7411,11214,3416,0,5559,0,0,2567,0,1
217762,2,3,1,48,-1,-1,-2,-2,-2,-2,13499,4809,0,0,0,0,1613,0,0,0,0,0,0
215895,1,2,1,46,-1,2,0,0,-1,2,117781,188481,182249,134920,191923,283842,0,4830,4608,2386,101401,5550,0
103573,2,1,2,47,0,0,0,0,0,0,62754,85706,61781,70439,48944,36689,5274,2427,2749,1642,1014,2879,0
153268,2,2,1,35,0,0,0,0,0,0,83241,48823,53396,54104,52806,44156,2111,3083,3163,2308,2807,2879,0
175214,2,1,1,41,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
481668,1,1,2,21,0,0,0,0,0,0,6841,24703,1498,7224,26147,18081,4447,203,4225,3298,2913,16358,0
34092,1,3,1,43,1,3,2,2,0,0,45664,393767,26826,9556,32863,23293,0,5378,0,9995,1885,20898,1
191601,2,3,1,23,0,0,0,0,-1,0,66908,38428,8176,-1675,114828,128463,1749,3463,6028,101054,4836,4975,0
286775,2,2,1,39,0,0,0,0,0,0,153044,136036,173319,129163,123466,70592,10400,5623,7799,3520,4317,5981,0
240140,1,2,1,37,0,0,-2,-2,-1,-1,34345,0,0,0,0,18985,0,0,0,0,1343,0,1
24132,1,3,1,33,2,2,0,-2,-1,0,46481,19023,22037,0,14750,0,0,2372,0,10350,0,0,1
49197,2,3,1,50,0,0,0,2,-1,2,-6863,13869,959,7521,6947,2791,1883,2213,1284,10521,0,0,1
249244,2,3,1,43,0,0,0,0,0,0,21795,30652,31560,31198,20778,29309,1398,2920,2029,722,2367,4982,0
202651,2,3,2,53,-1,-1,-2,-2,-2,-2,793,2647,0,0,0,0,2147,0,0,0,0,0,0
123253,1,2,2,29,0,0,0,0,0,0,51368,47503,31652,29668,46698,30837,2110,3318,2523,1938,1587,2581,0
142990,2,1,2,32,0,0,2,0,0,0,176657,168566,139314,200661,99739,137837,7910,0,5383,4524,4189,3598,0
235979,2,1,1,48,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
490236,1,3,3,33,-1,0,0,-1,0,-2,61991,33745,15260,5282,13380,-423,61183,2035,7650,4973,4368,2290,0
188817,2,2,1,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
49839,1,1,1,38,0,0,0,-1,-2,-2,46940,39347,917,0,0,0,1262,1926,0,0,0,0,0
28426,2,1,2,47,1,-1,-1,-1,0,-2,10456,5972,338,1778,0,0,273,2036,1446,0,0,0,0
51298,1,3,1,36,0,0,-1,0,0,2,8616,14641,16595,13423,18334,10508,2024,9650,0,1524,0,708,0
78056,1,3,2,35,0,0,0,-1,-1,0,45670,53700,14043,8565,28718,1100,1967,1744,1421,0,3360,1911,0
90805,2,1,2,34,0,0,0,0,0,0,36028,15862,40124,22709,89844,35368,3196,2662,4012,1173,6105,1694,0
138834,2,2,2,46,1,-2,-1,-1,-2,0,0,0,0,0,0,0,0,1577,0,0,0,0,0
121251,2,2,2,54,0,0,0,0,0,0,216427,34729,51853,35121,29204,29748,9713,17821,1995,1924,20650,17173,0
54844,2,2,2,47,2,2,2,0,0,2,51349,55759,38200,42053,14518,42460,4049,0,1501,1806,0,973,1
188608,1,1,1,31,0,0,0,0,0,0,3799,87916,8760,33891,13489,19076,6370,2001,3653,3174,8702,95399,0
223023,1,1,1,42,1,-2,-2,-1,0,-2,0,0,0,11484,18842,0,0,0,123164,0,0,0,1
84167,1,2,1,42,2,2,2,2,2,2,49268,78043,116284,94719,125030,62647,4213,5686,0,2176,0,4242,1
233578,2,1,1,43,0,0,0,0,0,0,70413,81679,91219,88290,81108,89358,3214,5435,2073,4599,1884,2033,0
212637,2,2,1,32,0,0,0,0,0,0,116949,114170,104860,107614,96065,87095,4675,4509,4783,3302,3908,4065,0
27976,2,2,2,38,0,0,0,0,0,0,20011,16411,36145,27624,25658,10531,3978,2720,1493,561,2168,1364,0
181660,1,3,1,35,0,0,0,0,2,2,175286,180101,142790,138680,351388,160438,12087,5409,12001,6875,5219,0,1
77766,1,1,2,43,-1,-1,-1,-1,-1,0,2207,270,8577,3639,12559,1776,2361,4698,4132,1472,797,1750,0
27142,2,2,2,39,-1,2,-1,-1,0,-1,7669,3888,319,-1609,-2222,-121,0,60,30,584,842,0,1
852186,1,1,2,22,0,0,0,0,0,0,145863,100390,104337,177508,19176,114588,4859,4982,9626,17789,4094,9424,0
55878,1,3,2,50,2,2,2,0,0,0,40012,48259,70052,47787,20212,22671,2531,3868,0,6851,1436,6451,1
235084,2,2,2,26,1,-1,-1,-1,-1,0,2389,2198,1366,14414,100260,0,5550,1275,1731,0,0,4059,0
52646,1,2,2,31,1,2,0,0,0,0,17239,48229,14834,20286,26085,23609,0,1182,0,418,1067,1928,1
20297,1,2,2,38,-1,-1,-1,-1,0,0,5058,3606,2168,9578,4582,12043,4644,1474,3898,1444,1620,1032,0
53145,1,2,1,31,2,2,2,2,2,2,83770,49242,42230,31703,71606,150613,3189,3405,2170,2770,0,73920,1
23530,1,2,2,26,1,2,2,4,4,2,14059,1136,3219,11032,11397,30,0,0,0,0,0,0,0
152982,1,2,1,37,2,0,0,0,-2,2,167401,222078,111973,146877,57256,0,0,5138,11051,0,0,85004,1
192529,1,1,2,38,0,0,0,0,0,0,143341,113909,122286,123988,62701,100850,2027,174819,5149,3247,4228,13480,0
427796,2,3,1,43,-1,0,0,0,0,0,26032,47430,23721,37440,17184,44390,4931,20609,18352,0,4255,0,0
16768,2,2,1,52,1,-2,-1,-1,-1,-1,0,0,0,2319,1477,0,0,2160,1611,580,0,0,1
52082,2,3,2,59,0,0,0,0,0,0,16779,17756,16875,22111,18368,19126,1308,673,805,723,2604,520,0
31493,2,1,2,29,8,7,6,5,4,3,16420,60391,25566,39571,27531,28364,0,0,12141,0,0,20056,1
331511,2,1,1,55,0,0,0,0,0,0,235720,518318,434272,188616,304866,189328,11939,7623,8260,19635,9014,6923,0
412897,2,2,1,41,0,0,0,0,0,0,305906,301607,219655,185874,262887,200882,25401,10849,10646,6070,6345,5107,1
308215,2,2,2,40,0,0,0,0,0,0,164141,120665,212720,259974,258705,152902,6937,2711,8662,4302,11655,6269,0
396729,2,1,1,57,-1,-1,-1,-1,0,0,3526,30032,7960,39625,23923,11245,14069,12482,20482,22411,15751,4740,0
144169,2,3,1,50,1,2,0,0,0,0,139697,98977,115160,129919,197755,79154,0,3019,5617,3905,6380,4072,1
382102,2,2,1,54,-1,2,0,2,2,0,3825,6243,12542,13921,3370,24490,477,572,2084,0,5019,2647,1
55166,2,1,2,33,2,0,0,0,0,0,45194,83009,50718,51961,54732,42335,1812,1228,1374,4120,2522,2365,0
113584,1,3,2,53,0,0,0,0,-1,0,83525,142289,139342,129250,25762,60822,4719,27846,2636,17284,4021,0,0
337385,1,1,1,42,0,0,0,0,0,0,105251,93483,134660,71238,130063,213427,5906,3929,3463,8046,8465,4451,0
191938,2,2,2,33,-1,-1,-1,-1,-1,-2,1583,-7360,9564,3764,0,0,9654,11404,8237,0,0,0,0
309144,1,1,1,45,-2,-2,-2,-2,-2,-2,22354,8663,7399,4495,0,0,4752,6396,3282,0,0,3953,0
219195,1,1,2,30,0,0,0,-2,0,0,118667,4856,98156,2501,6224,4074,10551,10885,0,3506,5457,1053,0
48014,2,3,1,30,0,0,0,0,0,0,9224,38209,11811,21330,16194,11293,2366,1687,4713,1933,1091,573,0
203433,2,2,2,30,0,0,0,0,0,0,124309,148434,76936,156638,56814,79983,11433,6123,11290,12521,1476,3214,0
86368,2,2,2,29,0,0,0,0,0,0,58068,47618,30759,48644,57121,42462,2537,2125,1404,450,2738,1934,0
173986,1,4,1,38,0,0,0,0,0,0,251798,258906,234448,211322,215532,170760,10212,9784,13730,7544,75640,36031,0
32811,2,3,1,52,1,-2,-2,-2,-1,2,0,4255,4732,1045,7439,-955,0,0,0,875,0,1571,0
169437,2,2,1,35,0,0,0,0,-1,-1,31128,29283,47100,9928,54505,32248,20097,25029,20494,42021,75614,3706,0
191245,1,2,2,44,2,2,2,0,0,0,111642,107687,71624,80638,106246,51082,4443,11616,4445,6205,3742,5786,0
246229,2,1,2,43,0,0,0,0,0,0,134306,139481,127549,123679,81959,78298,5908,4340,5769,4068,3573,2970,0
109236,2,2,1,44,0,0,2,2,-1,2,34202,34483,17244,49228,5883,1896,11420,0,0,6605,1502,1513,0
365199,2,1,2,40,1,-1,-1,0,0,-1,92,-685,22511,32576,29127,22322,11136,48938,1400,5067,8532,9957,0
200316,2,1,1,40,1,-2,-2,-1,-1,-2,0,0,2230,0,0,0,0,1442,0,0,0,0,0
333829,1,3,1,45,2,0,0,0,0,0,460511,407959,395262,325802,347542,388977,10555,20855,26718,8775,21416,17428,0
191237,1,1,1,33,2,0,0,0,0,0,201979,181557,165017,98394,147255,130583,3933,8571,5097,6563,833,5177,1
412601,2,1,1,45,-2,-2,-2,-2,-1,-2,6393,14365,34413,27635,33267,55597,40078,56122,41673,29559,12002,11258,0
72644,2,2,2,55,3,2,2,0,-1,0,7326,11677,3433,1016,1631,12663,0,0,104,261,320,560,1
51323,1,1,2,33,0,0,0,0,0,0,104472,96402,109365,90434,72130,54639,5234,4509,5833,3060,1113,2334,0
171258,2,1,2,26,0,0,0,0,0,0,4384,19647,1580,3638,8447,-574,1747,1863,2197,1490,4843,3790,0
52979,1,1,2,25,0,0,0,0,0,0,10256,28311,15372,22886,22268,21578,1310,1111,2207,585,356,982,0
50372,2,2,1,30,0,0,0,0,0,0,33335,49241,14573,22784,25224,19855,2026,3592,2068,712,831,905,1
309198,2,2,1,35,0,0,-1,0,0,-1,1134,18253,8455,14450,24105,-154,19044,22585,5292,10958,2091,19894,0
95992,2,3,2,49,0,-1,0,0,0,0,11202,8373,12715,14008,2373,4169,2185,1793,2233,0,482,1227,0
50863,2,2,2,42,0,0,0,0,0,0,8684,6070,9704,8773,8852,0,1411,0,309,971,618,1693,0
379263,1,2,2,57,-1,-1,-1,-1,0,0,-101,5427,-1202,2090,4787,4838,66,561,0,0,2179,968,1
125746,2,1,2,29,0,0,0,0,0,0,100206,167386,115218,68033,89497,126468,2890,3230,4858,85074,13171,4128,0
25754,2,2,2,30,0,0,0,0,0,0,31941,67262,25678,14630,56414,52442,2811,5129,5243,2908,2304,4186,0
23701,1,2,1,22,0,0,0,0,0,-2,16124,14576,2220,12873,0,0,1861,1480,626,0,0,0,0
100886,2,1,1,43,0,0,0,0,0,0,32601,42839,31368,32836,55110,27884,3100,2039,1613,1389,1952,2840,1
459738,2,1,1,50,-2,-1,-2,-1,-1,-1,4995,15539,15403,8010,8913,5738,12013,12423,1378,8901,6445,1063,0
53091,1,2,2,46,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
25694,2,1,2,41,-1,2,-1,-1,2,2,1910,2690,232,872,1147,-1298,1529,0,2132,0,0,1234,1
102205,1,2,2,27,-1,0,-1,-1,0,2,17493,19420,15379,13794,2440,30587,0,0,5692,0,0,3036,0
56321,1,1,1,50,1,0,2,2,3,2,10435,53678,18810,13273,19007,23679,1275,489,1880,0,0,441,1
55731,2,2,1,32,2,0,0,0,0,0,40083,36326,39648,24710,23614,26965,2573,2142,3450,592,542,1781,1
150096,2,2,2,29,2,2,2,0,2,2,47782,93280,54620,98557,85009,61868,3358,2507,5269,3230,0,3009,1
44850,2,3,1,28,2,2,2,6,2,0,16556,25547,26649,18280,30517,24180,0,3160,2101,0,1310,1718,1
100463,1,2,1,36,2,2,2,2,2,2,15252,16160,5312,47196,43771,33104,0,2112,4800,0,1327,3352,1
49307,1,3,2,45,2,0,0,0,0,0,49708,55328,15310,18419,34585,26363,1926,1314,1414,522,1508,27,1
75086,1,2,2,52,2,0,0,2,2,2,27904,75035,43454,52388,80814,67039,2071,3392,2516,1696,0,1893,1
22504,1,2,1,26,0,0,0,0,0,0,8793,6701,15146,12119,11355,16640,1347,947,782,1185,738,0,1
24061,1,3,2,43,1,2,5,4,4,2,-139,17301,14906,12560,14702,25412,0,0,0,0,0,0,1
225422,1,2,1,34,2,2,0,0,0,0,180278,228675,143556,88775,140794,154975,0,12376,16381,1395,4750,5340,0
52502,1,3,1,37,0,0,0,0,0,0,26280,16801,21974,19042,12672,13504,1823,621,337,532,64,602,0
164610,2,3,1,34,-2,-2,-2,-2,-2,-2,-1213,543,4113,5086,3733,9521,13162,2054,6645,10962,8543,10159,0
143281,1,1,2,33,0,0,0,0,0,0,228003,181382,288105,98106,45269,94485,10405,5734,2621,3424,1366,95114,0
45824,2,1,1,26,2,2,2,2,2,2,82133,102229,73969,78418,90692,84203,3724,2793,3831,1677,3577,2075,0
211493,2,3,1,39,-1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,1396,0,0,0,0,0
640933,2,1,1,28,0,0,0,0,0,0,269838,93470,86223,89026,99714,86504,15158,38873,7058,8810,3775,33995,0
21008,1,2,1,36,1,2,3,2,2,2,19082,45268,24747,35100,20573,38189,0,0,0,3909,4310,3722,1
242646,2,1,1,55,1,-2,-2,-2,-2,-2,0,0,0,0,2670,0,0,0,0,0,0,0,0
156423,1,4,1,53,0,0,0,2,0,0,20020,57796,11577,15539,119434,12847,6107,2514,0,3208,2760,3384,1
458277,2,1,1,55,2,-2,-2,-2,-2,-2,1689,1149,4211,1448,5329,-1382,0,5429,0,9709,850,4005,0
406192,2,1,1,34,0,0,0,0,0,0,187876,157797,293806,192481,120784,193004,6437,5958,4132,45730,3123,4368,0
280611,2,1,2,39,-1,-1,-1,-1,-1,0,4847,3452,23252,-291,1762,2642,1370,11600,911,5943,2910,981,0
482612,2,1,1,58,1,-2,-2,-2,-1,-1,0,0,0,0,2355,494,0,0,0,10974,2402,0,0
482320,2,5,2,34,0,0,0,0,0,0,67613,63811,66499,58134,52967,59645,4781,4915,2008,1051,2907,2076,0
22587,1,2,1,33,-1,2,2,0,-1,-1,-210,6514,6736,-90,2442,11902,0,0,0,772,9117,0,0
198596,1,1,1,52,-2,-2,-2,-2,-2,-2,3053,3893,12633,1902,9459,17125,10795,7985,5954,12260,2319,252,0
475531,1,2,2,59,-2,-2,-2,-2,-2,-2,0,0,843,2414,0,0,0,1270,1865,0,0,1562,0
52765,2,2,2,39,0,0,0,-1,-1,-1,0,4156,3004,3703,296,783,2019,3461,497,67,1234,985,0
312765,1,1,2,31,0,0,0,0,0,0,216217,135070,136611,100437,109294,137558,4007,4641,2522,4069,4072,4325,0
231566,2,2,1,35,0,0,0,0,0,0,115784,160438,93906,86194,99778,139668,8696,5334,5304,3679,7618,5025,0
229147,2,1,1,30,-2,-2,-2,-2,-2,-2,244,10774,1171,4736,3953,-362,4470,2679,3630,3004,968,1609,0
211422,1,1,1,39,2,-1,-1,0,0,0,123704,3257,394,211820,218878,174286,4898,1053,8322,0,0,5240,1
328203,1,2,1,42,-2,-1,-1,-2,-2,-2,214,72,81,0,2184,0,852,3948,0,1199,0,80410,0
46103,1,1,2,40,0,0,0,0,0,0,26261,17617,53524,47601,34532,11761,3500,1450,14488,717,715,1217,0
115634,2,2,2,26,0,0,0,0,0,0,32774,73475,18289,16076,14402,15355,2507,3884,2070,1469,2688,551,0
106903,2,2,2,24,1,2,2,2,2,2,39126,93033,65930,68977,66264,49707,4604,2767,4370,0,0,1853,1
198171,2,2,1,32,0,0,0,2,0,0,118493,108869,107767,156750,120487,112124,10301,6272,0,5093,4672,4981,0
205482,2,3,1,36,-1,-1,2,-2,-2,2,-1124,2224,2007,460,1766,1660,5380,0,0,0,0,0,0
88148,2,1,2,47,-2,-1,0,0,-1,-1,5159,2333,14646,32925,8500,4535,1158,68502,1310,149,555,12693,0
167691,2,3,1,52,0,0,-2,-2,-2,-2,82245,0,0,0,0,0,0,0,0,0,0,0,1
188193,2,2,2,42,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
50480,2,3,1,40,1,2,0,0,0,0,44228,49808,20304,50918,71158,42490,0,1758,3853,2717,2116,2823,0
51896,1,3,1,33,2,2,2,2,0,2,34305,45127,24860,51209,35776,40893,0,1442,0,1358,4111,0,1
287623,2,2,1,42,0,0,0,0,0,0,317360,252671,299643,408962,269499,107819,21177,16347,33687,100487,7219,180929,0
71759,1,1,1,39,1,2,-1,-2,-2,-2,-408,668,0,-335,1737,343,0,0,0,0,0,736,0
247999,1,2,1,52,1,2,-1,0,0,0,10518,14023,3918,28469,26863,20474,2814,4886,3173,2387,2303,0,1
190525,2,2,1,43,-2,-2,-2,-2,-2,-2,3916,6477,14094,3678,0,0,11135,8196,3961,11008,0,0,0
220766,1,2,2,38,0,0,0,0,-1,0,228520,143688,188415,127047,154201,106118,6329,6582,4985,38890,3217,5220,0
187513,1,1,2,44,-1,-1,2,-1,0,0,1203,-630,47,-873,666,394,1462,0,1090,67,674,591,0
78744,1,2,1,37,1,-2,-2,-2,-1,-1,0,0,0,0,2813,0,0,0,0,0,0,0,1
106636,1,2,1,54,0,0,0,-1,-1,-2,82066,26298,7442,6431,2440,0,7164,14139,29972,0,0,169440,0
142705,2,1,1,33,0,0,0,0,0,0,87554,46083,45599,76383,66168,32877,4453,2685,6075,2053,811,1919,0
377251,1,3,1,51,0,0,0,0,0,0,270834,314030,208456,160899,155778,207095,7585,7266,4523,4897,6860,7278,0
41227,2,1,2,61,2,2,2,5,4,3,11713,228627,11606,24516,31437,37063,0,0,0,0,0,0,1
91472,1,2,1,41,0,0,0,0,0,0,76435,99541,91373,46482,97694,66809,2171,2027,3313,1789,1881,4987,0
145873,1,1,2,35,0,0,-1,-1,0,0,3217,117091,51986,938,142594,4573,6975,10349,13165,15683,0,508,0
145832,1,1,2,29,0,0,0,0,-1,0,43318,39899,73570,76719,1601,0,1997,2205,9021,5342,0,9071,0
232213,2,1,1,57,-2,-2,-2,-2,-1,-2,9812,1515,5043,12671,14187,12695,10679,8931,4934,4575,5790,0,0
218705,2,1,1,35,2,2,2,2,2,2,173368,277860,233281,190436,166367,144306,0,10821,0,5401,0,8258,1
170551,2,3,1,42,-2,-2,-2,-2,-1,0,20067,18847,0,11375,10482,13184,6064,0,0,9006,4162,0,0
52106,2,2,3,36,1,2,0,0,2,0,34091,42918,40967,29277,28348,34781,0,2222,2246,1338,1070,0,0
199729,1,1,1,53,-1,-1,-2,-1,-1,-2,-1152,0,2107,440,2997,0,0,0,0,0,0,0,0
98347,2,5,2,31,0,0,0,0,0,0,8336,92623,50040,16965,34672,44416,2192,2060,1203,1386,1446,1678,0
145731,2,2,2,32,0,0,0,0,0,0,103478,93039,84197,73864,51031,89791,11490,4896,5632,4262,3786,4499,0
28955,1,2,1,49,-1,-1,-1,-1,-1,-1,1214,887,2914,1624,-1638,245,994,2786,1360,0,1561,568,0
73367,1,1,2,34,1,2,2,0,2,2,57607,4628,126071,65285,60286,56271,0,0,46109,1973,0,1699,0
21803,1,1,1,56,1,-1,-1,-1,-1,-2,3854,403,9901,17826,0,0,502,1592,0,0,0,0,0
